code,name,price,chg_pct,turnover,pe,pb,mktcap_yi,nmc_yi,amount_yi
603585,苏利股份,10.35,2.273,1.33657,9.764,1.09,28.4993264385,28.0273871385,0.37328596
603069,海汽集团,13.4,1.901,0.88633,-70.526,5.481,42.344,42.344,0.37311815
600128,苏豪弘业,8.27,3.764,1.84554,42.28,0.964,20.81548249,20.40767225,0.37302486
600051,宁波联合,6.24,2.632,1.93493,23.111,0.567,19.398912,19.398912,0.37179327
601798,蓝科高新,7.67,1.321,1.37388,54.786,2.101,27.1923127866,27.1923127866,0.37119375
000501,武商集团,7.27,2.394,0.66875,30.292,0.507,55.905771543700006,55.8549658757,0.37026313
000665,湖北广电,4.0,1.266,0.81775,-4.167,1.425,45.4859798,45.484791200000004,0.36964524
600780,通宝能源,6.03,0.668,0.53503,10.667,0.807,69.1341021369,69.1341021369,0.36907985
001285,瑞立科密,42.31,1.487,2.0959,18.639,1.969,76.2333896504,17.557283387000002,0.36880207
603128,华贸物流,5.3,0.952,0.53132,14.324,1.099,69.379464182,69.379464182,0.3686569
600493,凤竹纺织,6.13,3.547,2.24889,106.055,1.495,16.6736,16.6736,0.36861226
001202,炬申股份,13.53,3.917,2.36653,30.75,2.627,22.553307183,15.806281111499999,0.36816915
603348,文灿股份,14.48,1.828,0.81348,-13.045,1.17,45.5362974016,45.5362974016,0.36737678
605003,众望布艺,21.09,1.394,1.58122,31.955,1.578,23.199,23.199,0.36652386
603023,威帝股份,3.99,4.178,1.67069,570.0,2.892,22.2688845393,22.2688845393,0.36593692
603035,常熟汽饰,11.14,1.365,0.89986,11.851,0.758,40.811064712,40.811064712,0.36551173
000607,华媒控股,3.65,1.671,1.13985,-10.429,3.125,37.145991965,32.303720706,0.36535309
600558,大西洋,4.82,1.261,0.84713,23.744,1.744,43.2645528542,43.2645528542,0.36522963
000409,云鼎科技,8.83,0.914,0.70198,71.152,3.645,59.8376786615,52.138848372199995,0.36487447
002574,明牌珠宝,4.7,3.07,1.48571,-6.912,0.913,24.816,24.816,0.36486231
603238,诺邦股份,12.35,3.782,1.68177,18.712,1.466,21.922361499999997,21.922361499999997,0.3642215
605365,立达信,13.86,0.508,0.5254,33.317,1.83,69.5789846136,69.5789846136,0.3637267
603578,三星新材,12.01,0.755,1.68926,-12.777,1.983,28.1106737364,21.6608795432,0.36354865
002871,伟隆股份,16.5,-0.662,1.48526,27.966,3.547,41.555884425,24.628992795000002,0.3631489
002014,永新股份,10.94,-0.273,0.54742,15.194,2.61,67.0066101404,65.9347600302,0.36261776
002375,亚厦股份,3.57,2.292,0.77051,14.28,0.575,47.8378749786,47.5165736577,0.36235718
603076,乐惠国际,20.65,2.532,1.46568,93.864,1.929,24.924827536,24.924827536,0.36217977
001367,海森药业,19.15,2.571,1.55635,21.044,1.912,29.1752548,23.293493543,0.36175927
001368,通达创智,22.03,3.719,1.54052,25.322,1.759,24.9203721292,23.8101559597,0.36171929
002040,南 京 港,8.19,1.361,0.91158,21.519,1.147,39.8095789455,39.8095789455,0.3612227
002159,三特索道,13.49,2.742,1.94616,16.654,1.616,23.9179487425,18.6799487487,0.36121151
605183,确成股份,14.93,4.114,0.59057,12.339,1.637,61.9870316665,61.5757161385,0.36057377
605166,聚合顺,8.84,1.961,1.29932,19.217,1.4,27.822483478400002,27.822483478400002,0.36041942
000055,方大集团,3.51,2.933,1.53489,-7.313,0.674,37.6929853677,23.7224904579,0.36036893
603351,威尔药业,26.67,3.533,0.99659,24.027,1.969,36.1216165044,36.1216165044,0.35954814
601005,重庆钢铁,1.2,0.0,0.35938,-3.871,0.84,115.312074288,99.763638804,0.35915552
002476,新叶股份,4.64,2.655,1.27854,90.625,2.947,28.3968,28.3968,0.35878586
000068,华控赛格,2.93,2.448,1.22393,-28.227,5.039,29.4954738952,29.4954738952,0.35877212
600798,宁波海运,3.25,1.246,0.91652,143.172,0.993,39.212361532500005,39.212361532500005,0.35840336
000096,广聚能源,7.87,1.287,0.89232,36.201,1.508,41.5536,40.2037376,0.35785472
002641,公元股份,3.92,1.554,0.80755,78.4,0.886,48.180479743199996,44.4525903976,0.3574569
605158,华达新材,7.15,4.38,0.98459,55.0,1.509,36.56653,36.56653,0.35698222
600052,东望时代,3.84,1.857,1.10849,-6.982,1.501,32.4170780544,32.4170780544,0.35683924
603111,康尼机电,5.87,1.733,0.72906,14.317,1.23,50.6012004464,49.1668380052,0.35660661
600167,联美控股,5.84,1.038,0.27059,18.936,1.104,132.1498830392,132.1498830392,0.35641029
002817,黄山胶囊,6.58,3.785,1.89376,29.909,2.014,19.680659586,19.084585610999998,0.35595806
